glbElecChanId    rdoIdx    armIdx    refApvIdx    apvIdx    sigElecChanId
11800    2    2    12    16    24
11801    2    2    12    16    25
11802    2    2    12    16    26
11803    2    2    12    16    27
11804    2    2    12    16    28
11805    2    2    12    16    29
11806    2    2    12    16    30
11807    2    2    12    16    31
11808    2    2    12    16    32
11809    2    2    12    16    33
11810    2    2    12    16    34
11811    2    2    12    16    35
11812    2    2    12    16    36
11813    2    2    12    16    37
11814    2    2    12    16    38
11815    2    2    12    16    39
11816    2    2    12    16    40
11817    2    2    12    16    41
11818    2    2    12    16    42
11819    2    2    12    16    43
11820    2    2    12    16    44
11821    2    2    12    16    45
11822    2    2    12    16    46
11823    2    2    12    16    47
11824    2    2    12    16    48
11825    2    2    12    16    49
11826    2    2    12    16    50
11827    2    2    12    16    51
11828    2    2    12    16    52
11829    2    2    12    16    53
11830    2    2    12    16    54
11831    2    2    12    16    55
11832    2    2    12    16    56
11833    2    2    12    16    57
11834    2    2    12    16    58
11835    2    2    12    16    59
11836    2    2    12    16    60
11837    2    2    12    16    61
11838    2    2    12    16    62
11839    2    2    12    16    63
11840    2    2    12    16    64
11841    2    2    12    16    65
11842    2    2    12    16    66
11843    2    2    12    16    67
11844    2    2    12    16    68
11845    2    2    12    16    69
11846    2    2    12    16    70
11847    2    2    12    16    71
11848    2    2    12    16    72
11849    2    2    12    16    73
11850    2    2    12    16    74
11851    2    2    12    16    75
11852    2    2    12    16    76
11853    2    2    12    16    77
11854    2    2    12    16    78
11855    2    2    12    16    79
11856    2    2    12    16    80
11857    2    2    12    16    81
11858    2    2    12    16    82
11859    2    2    12    16    83
11860    2    2    12    16    84
11861    2    2    12    16    85
11862    2    2    12    16    86
11863    2    2    12    16    87
11864    2    2    12    16    88
11865    2    2    12    16    89
11866    2    2    12    16    90
11867    2    2    12    16    91
11868    2    2    12    16    92
11869    2    2    12    16    93
11870    2    2    12    16    94
11871    2    2    12    16    95
11872    2    2    12    16    96
11873    2    2    12    16    97
11874    2    2    12    16    98
11875    2    2    12    16    99
11876    2    2    12    16    100
11877    2    2    12    16    101
11878    2    2    12    16    102
11879    2    2    12    16    103
11880    2    2    12    16    104
11881    2    2    12    16    105
11882    2    2    12    16    106
11883    2    2    12    16    107
11884    2    2    12    16    108
11885    2    2    12    16    109
11886    2    2    12    16    110
11887    2    2    12    16    111
11888    2    2    12    16    112
11889    2    2    12    16    113
11890    2    2    12    16    114
11891    2    2    12    16    115
11892    2    2    12    16    116
11893    2    2    12    16    117
11894    2    2    12    16    118
11895    2    2    12    16    119
11896    2    2    12    16    120
11897    2    2    12    16    121
11898    2    2    12    16    122
11899    2    2    12    16    123
11900    2    2    12    16    124
11901    2    2    12    16    125
11902    2    2    12    16    126
11903    2    2    12    16    127
11904    2    2    13    17    0
11905    2    2    13    17    1
11906    2    2    13    17    2
11907    2    2    13    17    3
11908    2    2    13    17    4
11909    2    2    13    17    5
11910    2    2    13    17    6
11911    2    2    13    17    7
11912    2    2    13    17    8
11913    2    2    13    17    9
11914    2    2    13    17    10
11915    2    2    13    17    11
11916    2    2    13    17    12
11917    2    2    13    17    13
11918    2    2    13    17    14
11919    2    2    13    17    15
11920    2    2    13    17    16
11921    2    2    13    17    17
11922    2    2    13    17    18
11923    2    2    13    17    19
11924    2    2    13    17    20
11925    2    2    13    17    21
11926    2    2    13    17    22
11927    2    2    13    17    23
11928    2    2    13    17    24
11929    2    2    13    17    25
11930    2    2    13    17    26
11931    2    2    13    17    27
11932    2    2    13    17    28
11933    2    2    13    17    29
11934    2    2    13    17    30
11935    2    2    13    17    31
11936    2    2    13    17    32
11937    2    2    13    17    33
11938    2    2    13    17    34
11939    2    2    13    17    35
11940    2    2    13    17    36
11941    2    2    13    17    37
11942    2    2    13    17    38
11943    2    2    13    17    39
11944    2    2    13    17    40
11945    2    2    13    17    41
11946    2    2    13    17    42
11947    2    2    13    17    43
11948    2    2    13    17    44
11949    2    2    13    17    45
11950    2    2    13    17    46
11951    2    2    13    17    47
11952    2    2    13    17    48
11953    2    2    13    17    49
11954    2    2    13    17    50
11955    2    2    13    17    51
11956    2    2    13    17    52
11957    2    2    13    17    53
11958    2    2    13    17    54
11959    2    2    13    17    55
11960    2    2    13    17    56
11961    2    2    13    17    57
11962    2    2    13    17    58
11963    2    2    13    17    59
11964    2    2    13    17    60
11965    2    2    13    17    61
11966    2    2    13    17    62
11967    2    2    13    17    63
11968    2    2    13    17    64
11969    2    2    13    17    65
11970    2    2    13    17    66
11971    2    2    13    17    67
11972    2    2    13    17    68
11973    2    2    13    17    69
11974    2    2    13    17    70
11975    2    2    13    17    71
11976    2    2    13    17    72
11977    2    2    13    17    73
11978    2    2    13    17    74
11979    2    2    13    17    75
11980    2    2    13    17    76
11981    2    2    13    17    77
11982    2    2    13    17    78
11983    2    2    13    17    79
11984    2    2    13    17    80
11985    2    2    13    17    81
11986    2    2    13    17    82
11987    2    2    13    17    83
11988    2    2    13    17    84
11989    2    2    13    17    85
11990    2    2    13    17    86
11991    2    2    13    17    87
11992    2    2    13    17    88
11993    2    2    13    17    89
11994    2    2    13    17    90
11995    2    2    13    17    91
11996    2    2    13    17    92
11997    2    2    13    17    93
11998    2    2    13    17    94
11999    2    2    13    17    95
12000    2    2    13    17    96
12001    2    2    13    17    97
12002    2    2    13    17    98
12003    2    2    13    17    99
12004    2    2    13    17    100
12005    2    2    13    17    101
12006    2    2    13    17    102
12007    2    2    13    17    103
12008    2    2    13    17    104
12009    2    2    13    17    105
12010    2    2    13    17    106
12011    2    2    13    17    107
12012    2    2    13    17    108
12013    2    2    13    17    109
12014    2    2    13    17    110
12015    2    2    13    17    111
12016    2    2    13    17    112
12017    2    2    13    17    113
12018    2    2    13    17    114
12019    2    2    13    17    115
12020    2    2    13    17    116
12021    2    2    13    17    117
12022    2    2    13    17    118
12023    2    2    13    17    119
12024    2    2    13    17    120
12025    2    2    13    17    121
12026    2    2    13    17    122
12027    2    2    13    17    123
12028    2    2    13    17    124
12029    2    2    13    17    125
12030    2    2    13    17    126
12031    2    2    13    17    127
12032    2    2    14    18    0
12033    2    2    14    18    1
12034    2    2    14    18    2
12035    2    2    14    18    3
12036    2    2    14    18    4
12037    2    2    14    18    5
12038    2    2    14    18    6
12039    2    2    14    18    7
12040    2    2    14    18    8
12041    2    2    14    18    9
12042    2    2    14    18    10
12043    2    2    14    18    11
12044    2    2    14    18    12
12045    2    2    14    18    13
12046    2    2    14    18    14
12047    2    2    14    18    15
12048    2    2    14    18    16
12049    2    2    14    18    17
12050    2    2    14    18    18
12051    2    2    14    18    19
12052    2    2    14    18    20
12053    2    2    14    18    21
12054    2    2    14    18    22
12055    2    2    14    18    23
12056    2    2    14    18    24
12057    2    2    14    18    25
12058    2    2    14    18    26
12059    2    2    14    18    27
12060    2    2    14    18    28
12061    2    2    14    18    29
12062    2    2    14    18    30
12063    2    2    14    18    31
12064    2    2    14    18    32
12065    2    2    14    18    33
12066    2    2    14    18    34
12067    2    2    14    18    35
12068    2    2    14    18    36
12069    2    2    14    18    37
12070    2    2    14    18    38
12071    2    2    14    18    39
12072    2    2    14    18    40
12073    2    2    14    18    41
12074    2    2    14    18    42
12075    2    2    14    18    43
12076    2    2    14    18    44
12077    2    2    14    18    45
12078    2    2    14    18    46
12079    2    2    14    18    47
12080    2    2    14    18    48
12081    2    2    14    18    49
12082    2    2    14    18    50
12083    2    2    14    18    51
